comid	hhbarcode	gender	age
1	4529	1	21
1	4529	2	15
1	4530	1	67
1	4530	2	55
1	4530	2	26
1	4531	2	16
1	4531	1	21
1	4531	1	15
1	4531	2	13
1	4531	1	9
1	4531	1	7
1	4531	1	57
1	4532	2	49
1	4532	2	14
1	4533	1	31
1	4533	2	20
1	4533	2	2
1	4534	1	49
1	4534	2	43
1	4534	2	21
1	4534	2	9
1	4534	2	11
1	4535	1	28
1	4535	2	20
1	4535	1	18
1	4535	1	15
1	4535	2	12
1	4535	2	10
1	4535	2	7
1	4536	1	39
1	4536	1	3
1	4537	1	48
1	4537	2	42
1	4537	1	19
1	4538	2	40
1	4538	1	60
1	4538	1	19
1	4538	1	17
1	4538	2	16
1	4538	2	4
1	4538	2	6
1	4539	2	18
1	4539	1	19
1	4539	2	21
1	4540	1	18
1	4541	2	48
1	4541	2	18
1	4541	2	12
1	4541	2	8
1	4541	1	5
1	4542	1	36
1	4542	1	21
1	4542	2	18
1	4542	1	5
1	4542	2	1
1	4543	1	52
1	4543	1	22
1	4544	1	27
1	4545	1	51
1	4545	2	40
1	4545	2	20
1	4545	1	15
1	4545	1	12
1	4545	2	8
1	4546	BLANK	49
1	4546	BLANK	26
1	4546	BLANK	23
1	4546	BLANK	17
1	4546	BLANK	14
1	4546	BLANK	10
1	4547	2	53
1	4547	2	28
1	4547	2	15
1	4547	2	12
1	4547	1	8
1	4547	1	3
1	4548	2	3
1	4548	1	8
1	4548	1	10
1	4548	2	23
1	4548	1	21
1	4548	1	18
1	4548	1	35
1	4549	1	35
1	4549	2	2
1	4550	2	65
1	4550	1	43
1	4550	2	39
1	4550	2	17
1	4550	1	15
1	4550	1	14
1	4550	1	11
1	4550	2	6
1	4550	1	0
1	4551	2	41
1	4551	2	16
1	4551	2	71
1	4551	1	19
1	4552	1	55
1	4552	1	21
1	4552	1	18
1	4552	2	14
1	4552	2	11
1	4553	2	35
1	4553	2	22
1	4553	1	19
1	4553	1	15
1	4554	2	19
1	4555	1	38
1	4555	1	21
1	4555	2	6
1	4555	2	18
1	4555	2	2
1	4556	1	20
1	4556	1	8
1	4556	2	4
1	4556	1	1
1	4557	1	51
1	4557	2	25
1	4557	2	20
1	4557	2	15
1	4557	1	11
1	4557	2	6
1	4558	1	50
1	4558	2	44
1	4558	2	15
1	4558	1	13
1	4558	2	9
1	4559	1	79
1	4559	2	64
1	4559	2	66
1	4559	1	70
1	4559	1	30
1	4559	2	21
1	4559	2	20
1	4559	2	12
1	4559	1	7
1	4559	1	5
1	4559	2	17
1	4560	1	27
1	4560	2	40
1	4560	1	2
1	4560	2	4
1	4561	1	58
1	4562	1	37
1	4562	1	9
1	4562	1	7
1	4562	1	3
1	4562	2	1
1	4563	1	52
1	4563	2	19
1	4563	1	7
1	4563	2	6
1	4563	1	9
1	4563	1	64
1	4564	1	26
1	4564	1	2
1	4565	1	36
1	4565	1	4
1	4565	1	3
1	4566	2	19
1	4567	2	25
1	4567	2	2
1	4568	1	45
1	4568	2	30
1	4569	1	67
1	4569	2	61
1	4569	1	9
1	4570	1	36
1	4570	1	15
1	4570	1	11
1	4570	2	5
1	4571	2	16
1	4571	2	13
1	4571	1	24
1	4571	1	56
1	4571	2	58
1	4572	1	30
1	4572	1	14
1	4572	2	4
1	4572	1	2
1	4573	1	52
1	4573	1	22
1	4574	2	30
1	4574	1	20
1	4574	1	10
1	4574	2	8
1	4574	1	6
1	4574	2	1
1	4575	2	18
1	4575	2	17
1	4575	2	13
1	4575	2	1
1	4576	2	25
1	4577	1	30
1	4577	1	10
1	4577	1	9
1	4577	2	2
1	4577	1	13
1	4578	1	26
1	4578	1	28
1	4578	1	1
1	4579	2	30
1	4579	1	20
1	4580	1	19
1	4581	1	33
1	4582	2	25
1	4582	1	29
1	4582	1	36
1	4582	1	19
1	4582	2	6
1	4582	2	2
1	4583	2	15
1	4583	1	12
1	4584	1	18
1	4585	2	55
1	4585	1	30
1	4585	2	36
1	4585	2	34
1	4585	2	13
1	4585	1	4
1	4585	1	2
1	4585	2	3
1	4586	1	56
1	4586	2	22
1	4586	2	17
1	4586	2	20
1	4586	2	14
1	4586	1	7
1	4587	1	21
1	4587	2	19
1	4587	2	17
1	4587	2	15
1	4588	1	35
1	4588	1	20
1	4588	1	10
1	4588	2	7
1	4588	1	3
1	4588	2	3
1	4588	2	1
1	4589	1	41
1	4589	2	32
1	4589	1	24
1	4589	1	22
1	4589	1	2
1	4589	2	7
1	4589	2	11
1	4590	2	54
1	4590	2	24
1	4590	2	22
1	4590	1	10
1	4590	2	2
1	4590	1	14
1	4591	2	64
1	4591	2	19
1	4591	2	21
1	4591	1	20
1	4592	2	20
1	4592	1	11
1	4593	1	50
1	4593	2	12
1	4593	1	6
1	4594	2	30
1	4594	1	20
1	4594	1	10
1	4594	2	8
1	4594	1	6
1	4594	2	1
1	4595	2	25
1	4596	2	68
1	4596	1	48
1	4596	2	43
1	4596	2	23
1	4596	1	17
1	4596	2	11
1	4596	1	7
1	4596	2	6
1	4597	1	9
1	4597	1	6
1	4597	2	13
1	4597	1	13
1	4597	1	7
1	4597	1	27
1	4598	2	50
1	4598	1	33
1	4598	1	21
1	4598	1	15
1	4598	1	12
1	4598	2	7
1	4598	2	2
1	4598	1	15
1	4598	1	10
1	4598	1	5
1	4598	1	6
1	4599	2	20
1	4599	1	18
1	4599	2	60
1	4600	2	34
1	4600	2	12
1	4600	1	8
1	4600	1	6
1	4600	2	4
1	4600	1	2
1	4601	1	34
1	4601	2	17
1	4601	1	10
1	4601	2	8
1	4601	1	5
1	4601	2	0
1	4602	1	21
1	4603	1	52
1	4603	2	19
1	4603	1	4
1	4603	1	21
1	4604	1	16
1	4604	2	11
1	4604	2	10
1	4604	2	6
1	4605	1	62
1	4605	2	54
1	4605	2	32
1	4605	1	30
1	4605	1	28
1	4606	1	35
1	4606	2	10
1	4606	2	9
1	4606	1	7
1	4606	1	6
1	4606	1	5
1	4606	1	3
1	4607	1	26
1	4607	1	44
1	4607	2	32
1	4607	1	14
1	4607	1	22
1	4608	1	40
1	4608	2	32
1	4608	1	11
1	4608	2	6
1	4608	1	7
1	4609	2	22
1	4609	2	3
1	4610	2	50
1	4610	1	19
1	4610	2	17
1	4610	2	29
1	4610	1	12
1	4610	2	7
1	4610	2	1
1	4610	1	7
1	4611	1	34
1	4611	1	5
1	4611	2	2
1	4612	2	4
1	4612	2	15
1	4612	1	16
1	4613	1	20
1	4613	1	30
1	4613	2	35
1	4613	2	60
1	4613	1	70
1	4614	2	32
1	4614	1	36
1	4614	2	11
1	4615	2	26
1	4615	2	10
1	4615	2	6
1	4615	1	4
1	4615	1	1
1	4616	2	37
1	4616	1	16
1	4616	1	15
1	4617	1	60
1	4617	2	36
1	4617	1	7
1	4617	1	31
1	4618	2	46
1	4618	1	21
1	4618	1	20
1	4618	2	14
1	4618	2	11
1	4618	2	11
1	4619	2	46
1	4619	1	52
1	4619	1	22
1	4619	1	17
1	4619	1	18
1	4619	2	14
1	4619	2	18
1	4620	2	41
1	4620	1	8
1	4620	2	5
1	4620	1	1
1	4621	2	57
1	4621	1	24
1	4622	2	48
1	4622	2	17
1	4622	2	19
1	4622	2	15
1	4622	1	11
1	4622	2	11
1	4622	1	6
1	4623	2	25
1	4624	2	48
1	4624	1	9
1	4625	1	15
1	4625	1	10
1	4625	2	10
1	4625	2	5
1	4625	2	20
1	4625	2	18
1	4626	1	17
1	4626	2	13
1	4627	2	28
1	4627	1	46
1	4627	2	12
1	4627	2	10
1	4627	2	7
1	4628	1	67
1	4628	2	61
1	4628	1	9
1	4629	1	20
1	4629	2	17
1	4629	1	13
1	4630	2	18
1	4630	1	26
1	4630	1	10
1	4630	1	10
1	4630	2	6
1	4630	2	55
1	4631	2	43
1	4631	1	6
1	4631	1	2
1	4632	1	46
1	4632	1	24
1	4632	1	25
1	4632	2	5
1	4633	2	16
1	4633	1	17
1	4633	2	30
1	4633	1	18
1	4633	1	19
1	4634	1	11
1	4634	1	0
1	4634	1	7
1	4634	1	5
1	4634	2	3
1	4635	2	26
1	4635	2	27
1	4636	1	30
1	4636	1	4
1	4636	1	2
1	4637	2	56
1	4637	1	16
1	4638	2	31
1	4638	2	8
1	4638	1	6
1	4638	2	5
1	4638	1	3
1	4639	2	28
1	4639	1	0
1	4640	2	55
1	4641	2	46
1	4641	1	54
1	4641	2	15
1	4641	1	20
1	4641	1	11
1	4641	2	5
1	4642	1	42
1	4642	2	12
1	4642	2	36
1	4642	2	18
1	4642	2	1
1	4643	2	30
1	4643	2	18
1	4643	2	14
1	4643	2	12
1	4644	1	22
1	4644	1	18
1	4645	2	10
1	4645	2	7
1	4645	2	2
1	4645	2	2
1	4645	1	35
1	4646	1	35
1	4646	2	27
1	4646	1	32
1	4646	2	23
1	4646	1	8
1	4646	2	7
1	4646	1	1
1	4647	1	27
1	4647	2	38
1	4647	2	17
1	4648	1	30
1	4648	1	19
1	4648	1	16
1	4648	2	5
1	4648	2	3
1	4649	1	38
1	4649	1	15
1	4649	2	12
1	4649	1	10
1	4649	2	1
1	4650	1	25
1	4651	2	23
1	4651	2	6
1	4651	2	1
1	4652	2	21
1	4652	1	31
1	4653	1	44
1	4653	2	21
1	4653	2	13
1	4653	2	10
1	4653	1	7
1	4653	2	4
1	4654	1	28
1	4655	2	36
1	4655	1	55
1	4655	2	19
1	4655	2	20
1	4655	1	13
1	4655	2	10
1	4656	2	46
1	4656	1	50
1	4656	2	14
1	4656	2	15
1	4656	2	13
1	4656	1	8
1	4657	1	17
1	4657	2	13
1	4658	2	46
1	4658	1	15
1	4658	1	12
1	4658	1	8
1	4658	1	8
1	4658	2	8
1	4658	2	11
1	4658	2	15
1	4658	2	21
1	4658	2	16
1	4658	2	5
1	4658	2	3
1	4659	1	40
1	4659	2	21
1	4659	1	24
1	4659	1	23
1	4659	2	13
1	4659	2	10
1	4659	1	10
1	4659	1	3
1	4659	1	1
1	4660	1	31
1	4660	2	20
1	4660	2	2
1	4661	1	33
1	4661	2	10
1	4661	1	4
1	4661	2	1
1	4662	1	63
1	4662	2	51
1	4662	1	8
1	4662	2	18
1	4662	1	16
1	4662	1	12
1	4662	1	25
1	4662	1	5
1	4662	2	6
1	4663	1	34
1	4663	2	14
1	4663	2	10
1	4663	1	8
1	4663	1	4
1	4663	1	36
1	4664	2	30
1	4664	2	14
1	4664	1	3
1	4664	1	6
1	4664	1	9
1	4665	2	28
1	4665	1	4
1	4665	1	40
1	4666	2	34
1	4667	2	26
1	4667	2	8
1	4667	2	5
1	4667	1	3
1	4667	1	1
1	4668	2	42
1	4668	1	26
1	4668	1	23
1	4668	2	16
1	4668	2	14
1	4668	2	6
1	4668	1	6
1	4668	1	4
1	4669	2	44
1	4669	1	20
1	4669	2	22
1	4669	2	16
1	4669	2	14
1	4669	2	12
1	4670	1	39
1	4671	1	61
1	4671	2	48
1	4671	2	24
1	4671	1	22
1	4671	1	31
1	4671	2	28
1	4671	2	6
1	4671	2	12
1	4671	1	12
1	4671	1	12
1	4672	1	48
1	4672	2	42
1	4672	1	19
1	4673	1	80
1	4674	2	33
1	4674	1	25
1	4674	2	20
1	4674	1	15
1	4675	1	20
1	4675	2	21
1	4676	2	38
1	4676	2	27
1	4676	2	5
1	4676	2	13
1	4677	1	19
1	4678	2	39
1	4678	2	10
1	4678	2	7
1	4678	2	7
1	4678	2	1
1	4679	1	47
1	4679	2	39
1	4679	2	22
1	4679	2	19
1	4680	1	30
1	4680	2	26
1	4680	1	1
1	4681	2	37
1	4681	1	26
1	4681	2	15
1	4682	2	30
1	4682	1	19
1	4682	2	62
1	4682	2	18
1	4682	1	10
1	4682	2	7
1	4683	2	18
1	4683	1	9
1	4683	1	9
1	4683	1	41
1	4684	2	13
1	4684	1	19
1	4684	1	46
1	4684	1	27
1	4684	2	38
1	4685	2	38
1	4685	1	10
1	4685	1	10
1	4685	2	13
1	4686	2	50
1	4686	1	23
1	4686	1	5
1	4686	2	20
1	4686	1	4
1	4686	2	2
1	4686	1	4
1	4686	1	0
1	4687	1	42
1	4687	2	17
1	4687	2	15
1	4687	1	12
1	4687	2	6
1	4687	1	2
1	4688	1	52
1	4688	2	42
1	4688	2	20
1	4688	1	12
1	4688	2	28
1	4688	2	38
1	4689	1	62
1	4689	2	59
1	4689	1	27
1	4689	2	23
1	4689	2	15
1	4689	1	11
1	4689	1	21
1	4689	1	16
1	4689	2	13
1	4690	2	60
1	4690	1	36
1	4690	1	39
1	4691	2	36
1	4691	1	57
1	4691	1	20
1	4691	1	24
1	4691	1	7
1	4692	1	35
1	4692	2	27
1	4692	1	26
1	4692	1	11
1	4692	1	22
1	4692	1	7
1	4692	1	3
1	4692	2	1
1	4693	1	40
1	4693	2	32
1	4693	2	16
1	4693	1	13
1	4693	1	6
1	4694	1	30
1	4694	2	15
1	4694	1	10
1	4694	2	8
1	4694	2	0
1	4695	1	45
1	4695	2	32
1	4695	1	18
1	4695	1	17
1	4695	2	10
1	4695	2	7
1	4695	2	8
1	4695	1	5
1	4696	2	65
1	4696	1	53
1	4696	1	22
1	4696	1	15
1	4696	2	16
1	4696	2	12
1	4696	2	5
1	4697	1	25
1	4698	1	61
1	4698	2	10
1	4698	1	13
1	4699	2	18
1	4699	1	9
1	4699	1	9
1	4699	1	41
1	4700	2	49
1	4700	1	11
1	4700	2	16
1	4701	1	24
1	4701	1	26
1	4701	2	21
1	4701	2	13
1	4701	2	8
1	4702	1	41
1	4702	2	18
1	4702	1	16
1	4702	2	13
1	4702	1	7
1	4702	1	1
1	4703	1	49
1	4703	2	43
1	4703	2	21
1	4703	2	9
1	4703	2	11
1	4704	2	35
1	4704	1	38
1	4704	1	32
1	4704	2	14
1	4704	2	4
1	4704	2	1
1	4705	1	27
1	4706	1	37
1	4706	2	10
1	4706	1	8
1	4706	1	7
1	4706	2	0
1	4707	1	24
1	4707	1	21
1	4707	2	20
1	4707	2	17
1	4707	1	14
1	4707	2	33
1	4707	2	16
1	4707	1	38
1	4708	1	30
1	4709	2	25
1	4710	1	68
1	4710	1	23
1	4710	2	13
1	4710	1	14
1	4711	1	56
1	4711	2	32
1	4711	1	10
1	4711	2	24
1	4712	1	38
1	4712	2	27
1	4712	1	13
1	4712	1	10
1	4712	2	7
1	4713	1	78
1	4713	1	27
1	4713	2	20
1	4713	2	17
1	4713	2	13
1	4713	1	14
1	4713	1	10
1	4714	1	40
1	4714	2	26
1	4714	1	23
1	4714	1	16
1	4714	1	11
1	4714	1	5
1	4714	2	20
1	4715	1	28
1	4715	1	5
1	4716	1	46
1	4716	1	24
1	4716	1	25
1	4716	2	5
1	4717	1	29
1	4717	1	9
1	4717	2	5
1	4717	1	2
1	4718	2	15
1	4718	2	18
1	4718	2	2
1	4718	2	12
1	4718	2	14
1	4718	1	2
1	4718	2	18
1	4718	2	2
1	4718	1	9
1	4718	1	31
1	4718	1	23
1	4718	1	29
1	4719	1	33
1	4719	2	7
1	4719	2	10
1	4720	2	55
1	4720	1	25
1	4720	1	13
1	4721	1	56
1	4721	2	53
1	4721	2	16
1	4721	2	14
1	4722	2	15
1	4722	1	12
1	4723	2	38
1	4723	1	17
1	4723	2	14
1	4723	1	11
1	4723	2	3
1	4724	2	2
1	4724	2	15
1	4724	2	35
1	4724	2	16
1	4724	1	12
1	4725	1	62
1	4725	2	45
1	4725	2	29
1	4725	1	21
1	4725	1	24
1	4725	1	18
1	4726	2	33
1	4726	1	40
1	4726	2	16
1	4726	1	19
1	4726	1	12
1	4726	1	12
1	4726	1	5
1	4727	1	19
1	4727	1	16
1	4728	2	62
1	4728	1	7
1	4728	2	5
1	4728	2	10
1	4728	2	24
1	4729	1	18
1	4729	1	15
1	4729	2	4
1	4729	1	2
1	4729	1	28
1	4730	1	44
1	4730	2	17
1	4730	2	14
1	4730	1	8
1	4730	2	2
1	4731	2	36
1	4731	1	13
1	4731	2	10
1	4731	2	20
1	4731	1	55
1	4732	2	44
1	4732	1	16
1	4732	1	28
1	4732	2	15
1	4733	2	20
1	4733	1	11
1	4733	1	18
1	4733	2	12
1	4733	2	9
1	4734	1	45
1	4734	2	20
1	4734	1	16
1	4734	1	12
1	4734	1	9
1	4734	1	5
1	4735	1	31
1	4735	2	18
1	4735	2	6
1	4735	1	2
1	4736	1	46
1	4736	2	10
1	4736	1	8
1	4736	1	3
1	4737	1	20
1	4738	1	3
1	4739	1	27
1	4739	2	21
1	4739	1	18
1	4739	2	10
1	4740	2	22
1	4740	1	6
1	4740	2	63
1	4741	1	9
1	4741	1	3
1	4741	1	13
1	4741	1	22
1	4741	2	32
1	4742	1	22
1	4742	1	18
1	4743	1	19
1	4743	1	15
1	4743	1	13
1	4744	1	49
1	4744	1	20
1	4744	BLANK	45
1	4745	1	35
1	4745	2	27
1	4745	1	32
1	4745	2	23
1	4745	1	8
1	4745	2	7
1	4745	1	1
1	4746	1	35
1	4746	2	11
1	4746	2	43
1	4746	2	51
1	4746	1	18
1	4746	1	23
1	4746	1	2
1	4746	1	45
1	4746	2	18
1	4746	2	53
1	4746	2	9
1	4746	2	16
1	4747	1	42
1	4747	2	28
1	4747	1	21
1	4747	1	17
1	4747	1	16
1	4747	1	14
1	4747	2	1
1	4748	1	56
1	4748	1	16
1	4748	2	20
1	4748	2	14
1	4748	2	10
1	4748	1	8
1	4748	2	5
1	4748	1	2
1	4748	1	0
1	4749	1	30
1	4749	2	15
1	4749	2	16
1	4749	2	3
1	4749	2	0
1	4750	1	24
1	4750	2	3
1	4751	2	28
1	4751	2	9
1	4751	1	6
1	4751	1	3
1	4751	1	0
1	4752	1	41
1	4752	2	33
1	4752	2	14
1	4752	2	9
1	4752	1	5
1	4753	1	29
1	4753	1	6
1	4753	2	2
1	4754	1	23
1	4755	2	49
1	4755	2	47
1	4755	2	36
1	4756	2	32
1	4757	1	42
1	4757	1	16
1	4757	2	12
1	4757	2	3
1	4758	1	40
1	4758	1	22
1	4758	2	20
1	4758	2	15
1	4759	1	42
1	4759	2	17
1	4759	2	15
1	4759	1	12
1	4759	2	6
1	4759	1	2
1	4760	2	18
1	4760	1	19
1	4760	2	21
1	4761	2	27
1	4761	2	3
1	4762	1	47
1	4762	1	25
1	4763	1	30
1	4763	1	7
1	4763	2	4
1	4763	1	1
1	4764	1	23
1	4764	2	3
1	4765	2	37
1	4765	1	13
1	4765	2	8
1	4765	2	3
1	4765	2	15
1	4766	2	35
1	4766	2	28
1	4766	2	22
1	4766	1	16
1	4766	1	17
1	4766	2	13
1	4766	2	10
1	4766	1	11
1	4766	2	1
1	4767	1	19
1	4767	2	21
1	4767	2	15
1	4768	2	38
1	4768	1	2
1	4768	1	7
1	4768	2	2
1	4769	2	34
1	4770	2	4
1	4770	1	2
1	4770	1	10
1	4771	1	33
1	4771	2	10
1	4771	1	4
1	4771	2	1
1	4772	1	45
1	4772	1	18
1	4772	1	16
1	4772	2	13
1	4772	1	7
1	4772	2	55
1	4773	1	34
1	4773	1	10
1	4773	2	7
1	4773	2	3
1	4774	1	29
1	4774	2	26
1	4774	2	15
1	4774	2	16
1	4774	1	6
1	4775	2	26
1	4775	2	19
1	4775	1	29
1	4775	1	11
1	4775	2	48
1	4775	2	0
1	4776	2	46
1	4776	2	26
1	4776	1	25
1	4776	2	23
1	4776	1	23
1	4776	1	14
1	4777	1	50
1	4777	2	39
1	4778	1	52
1	4778	2	18
1	4778	2	16
1	4778	2	8
1	4779	1	43
1	4779	1	19
1	4779	2	37
1	4779	2	16
1	4779	2	12
1	4780	2	34
1	4780	1	14
1	4781	1	18
1	4781	2	44
1	4781	1	0
1	4781	1	22
1	4781	2	15
1	4781	1	13
1	4781	2	9
1	4782	2	42
1	4782	1	30
1	4782	2	14
1	4783	1	37
1	4783	1	27
1	4783	1	21
1	4783	1	10
1	4783	1	7
1	4783	1	3
1	4783	2	7
1	4784	2	29
1	4784	2	8
1	4784	1	1
1	4785	2	10
1	4785	2	7
1	4785	2	2
1	4785	2	2
1	4785	1	35
1	4786	2	45
1	4786	1	50
1	4786	2	10
1	4786	1	15
1	4786	2	6
1	4786	1	7
1	4787	2	55
1	4787	1	7
1	4787	1	12
1	4787	1	14
1	4787	2	14
1	4787	2	19
1	4787	2	17
1	4787	2	15
1	4788	1	41
1	4788	1	12
1	4788	2	6
1	4789	1	42
1	4789	2	17
1	4789	2	15
1	4789	1	12
1	4789	2	6
1	4789	1	2
1	4790	1	47
1	4790	1	21
1	4790	1	18
1	4790	2	14
1	4790	2	11
1	4791	2	14
1	4791	1	11
1	4791	1	8
1	4791	2	4
1	4791	2	1
1	4791	1	2
1	4792	1	41
1	4792	2	18
1	4792	1	16
1	4792	2	13
1	4792	1	7
1	4792	1	1
1	4793	1	26
1	4793	2	16
1	4794	1	25
1	4795	2	42
1	4795	2	15
1	4795	1	13
1	4795	2	11
1	4795	1	8
1	4795	1	8
1	4795	1	8
1	4795	1	6
1	4795	1	3
1	4796	2	39
1	4796	1	13
1	4796	1	11
1	4796	1	5
1	4797	1	52
1	4797	2	19
1	4797	1	7
1	4797	2	6
1	4797	1	9
1	4797	1	64
1	4798	1	36
1	4798	2	45
1	4798	2	4
1	4798	1	13
1	4798	2	12
1	4798	2	12
1	4798	2	13
1	4798	1	22
1	4798	1	7
1	4798	1	9
1	4798	1	3
1	4799	2	29
1	4800	2	27
1	4800	1	15
1	4800	2	12
1	4800	2	7
1	4801	1	26
1	4801	2	16
1	4802	1	33
1	4802	1	30
1	4802	2	25
1	4802	2	25
1	4802	2	22
1	4802	1	26
1	4803	2	77
1	4803	1	23
1	4804	1	21
1	4804	2	27
1	4804	1	61
1	4804	2	55
1	4805	1	66
1	4805	2	17
1	4805	2	42
1	4805	2	15
1	4806	1	7
1	4806	2	3
1	4806	1	34
1	4807	1	20
1	4807	1	26
1	4807	2	30
1	4808	1	71
1	4808	1	20
1	4808	2	21
1	4808	2	19
1	4809	BLANK	60
1	4809	BLANK	45
1	4809	BLANK	29
1	4809	BLANK	20
1	4810	1	27
1	4811	1	53
1	4811	2	48
1	4811	2	19
1	4811	2	18
1	4811	2	17
1	4811	2	15
1	4811	2	14
1	4811	2	14
1	4811	1	12
1	4811	1	11
1	4811	1	9
1	4811	1	9
1	4811	1	6
1	4812	1	2
1	4812	2	7
1	4812	1	13
1	4812	2	12
1	4812	2	11
1	4812	1	9
1	4812	2	1
1	4813	2	40
1	4813	1	70
1	4813	1	20
1	4813	2	12
1	4813	2	15
1	4813	2	8
1	4813	2	13
1	4813	1	9
1	4813	2	7
1	4813	2	5
1	4814	1	37
1	4814	2	15
1	4814	2	10
1	4814	1	8
1	4814	1	5
1	4814	2	3
1	4814	2	1
1	4815	1	54
1	4815	2	19
1	4815	2	17
1	4815	2	16
1	4815	2	15
1	4815	2	13
1	4815	2	7
1	4816	1	21
1	4816	2	27
1	4816	1	61
1	4816	2	55
1	4817	2	58
1	4817	2	17
1	4817	2	10
1	4818	1	62
1	4818	2	85
1	4818	2	17
1	4818	1	14
1	4818	2	13
1	4818	2	13
1	4818	1	11
1	4818	1	14
1	4819	1	38
1	4819	1	15
1	4819	2	12
1	4819	1	7
1	4819	2	22
1	4819	2	3
1	4820	2	61
1	4820	2	65
1	4820	1	16
1	4821	1	68
1	4821	1	23
1	4821	2	13
1	4821	1	14
1	4822	2	16
1	4822	2	48
1	4822	1	30
1	4822	2	14
1	4822	2	8
1	4823	1	29
1	4823	1	3
1	4824	2	40
1	4824	1	45
1	4824	2	15
1	4824	2	22
1	4825	1	3
1	4825	2	0
1	4825	1	11
1	4825	1	26
1	4825	1	21
1	4825	1	31
1	4826	1	1
1	4826	2	32
1	4826	2	26
1	4826	2	23
1	4826	2	21
1	4826	2	23
1	4826	2	23
1	4826	2	20
1	4826	2	13
1	4826	1	9
1	4826	1	0
1	4827	1	30
1	4827	2	26
1	4827	2	3
1	4827	2	1
1	4827	1	1
1	4827	1	8
1	4828	2	25
1	4828	2	18
1	4828	1	11
1	4828	2	10
1	4828	2	10
1	4828	2	6
1	4829	2	65
1	4829	2	39
1	4829	1	35
1	4829	1	19
1	4829	1	20
1	4829	2	16
1	4829	1	14
1	4829	2	12
1	4829	2	6
1	4829	2	3
1	4830	1	56
1	4830	2	30
1	4830	1	21
1	4830	1	20
1	4830	2	8
1	4831	1	3
1	4831	1	30
1	4831	2	6
1	4831	2	8
1	4832	1	23
1	4833	2	30
1	4833	2	14
1	4833	1	3
1	4833	1	6
1	4833	1	9
1	4834	1	48
1	4834	2	36
1	4834	1	16
1	4834	1	8
1	4835	1	71
1	4835	2	66
1	4835	2	30
1	4835	1	6
1	4836	2	13
1	4836	1	15
1	4836	2	8
1	4837	1	18
1	4838	1	28
1	4838	2	5
1	4838	2	20
1	4839	1	35
1	4839	1	20
1	4839	1	10
1	4839	2	7
1	4839	1	3
1	4839	2	3
1	4839	2	1
1	4840	2	62
1	4840	1	12
1	4840	1	12
1	4840	1	39
1	4841	2	5
1	4841	1	41
1	4841	1	17
1	4841	1	15
1	4841	2	18
1	4842	1	45
1	4842	2	29
1	4842	2	5
1	4843	2	22
1	4844	2	50
1	4844	1	19
1	4844	2	17
1	4844	2	29
1	4844	1	12
1	4844	2	7
1	4844	2	1
1	4844	1	7
1	4845	1	28
1	4845	2	2
1	4846	2	68
1	4846	1	48
1	4846	2	43
1	4846	2	23
1	4846	1	17
1	4846	2	11
1	4846	1	7
1	4846	2	6
1	4847	2	73
1	4848	2	18
1	4849	1	35
1	4849	1	6
1	4849	2	1
1	4850	1	20
1	4851	1	23
1	4852	2	50
1	4852	2	22
1	4852	1	24
1	4852	2	20
1	4852	1	9
1	4852	2	2
1	4853	1	45
1	4853	2	2
1	4853	2	18
1	4853	1	19
1	4853	2	13
1	4853	2	14
1	4854	1	29
1	4854	2	21
1	4854	2	10
1	4854	2	4
1	4855	2	31
1	4855	2	1
1	4855	2	56
1	4855	2	29
1	4855	1	15
1	4855	1	14
1	4855	2	74
1	4855	1	5
1	4855	1	3
1	4856	1	21
1	4857	1	49
1	4857	2	17
1	4858	2	44
1	4858	1	25
1	4858	2	19
1	4858	2	16
1	4858	1	5
1	4858	2	1
1	4859	2	46
1	4859	1	50
1	4859	2	14
1	4859	2	15
1	4859	2	13
1	4859	1	8
1	4860	2	35
1	4860	2	18
1	4860	2	11
1	4860	2	10
1	4861	1	35
1	4861	1	6
1	4861	2	1
1	4862	1	48
1	4862	2	17
1	4862	1	14
1	4862	1	12
1	4862	2	7
1	4862	2	4
1	4863	1	19
1	4864	1	36
1	4864	2	0
1	4865	1	34
1	4865	2	14
1	4865	2	10
1	4865	1	8
1	4865	1	4
1	4865	1	36
1	4866	1	33
1	4866	1	12
1	4866	2	19
1	4866	2	17
1	4866	1	10
1	4866	2	6
1	4866	2	2
1	4867	2	61
1	4867	2	61
1	4867	1	25
1	4867	1	27
1	4867	2	9
1	4867	1	8
1	4867	2	5
1	4868	2	21
1	4868	1	10
1	4868	1	12
1	4868	1	9
1	4868	2	7
1	4869	2	27
1	4869	1	38
1	4869	2	22
1	4869	2	15
1	4869	1	7
1	4869	2	4
1	4869	1	5
1	4869	1	2
1	4870	2	22
1	4870	2	3
1	4870	2	19
1	4871	1	34
1	4871	2	71
1	4871	2	20
1	4871	2	2
1	4871	1	30
1	4871	1	49
1	4871	1	13
1	4871	2	6
1	4871	2	9
1	4871	2	18
1	4871	1	8
1	4872	2	73
1	4873	1	17
1	4873	2	14
1	4873	2	14
1	4874	2	72
1	4875	2	33
1	4875	1	25
1	4875	2	20
1	4875	1	15
1	4876	1	39
1	4876	1	20
1	4876	2	13
1	4876	1	11
1	4876	1	9
1	4876	2	6
1	4876	2	5
1	4876	1	2
1	4877	2	69
1	4878	2	40
1	4878	1	18
1	4879	1	40
1	4879	2	21
1	4879	1	24
1	4879	1	23
1	4879	2	13
1	4879	2	10
